YearStart	YearEnd	LocationAbbr	LocationDesc	DataSource	Topic	Question	Response	DataValueUnit	DataValueType	DataValue	DataValueAlt	DataValueFootnoteSymbol	DatavalueFootnote	LowConfidenceLimit	HighConfidenceLimit	StratificationCategory1	Stratification1	StratificationCategory2	Stratification2	StratificationCategory3	Stratification3	GeoLocation	ResponseID	LocationID	TopicID	QuestionID	DataValueTypeID	StratificationCategoryID1	StratificationID1	StratificationCategoryID2	StratificationID2	StratificationCategoryID3	StratificationID3
2011	2011	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_2	CrdPrev	RACE	MRC				
2011	2011	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_2	CrdPrev	RACE	OTH				
2011	2011	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	66.5	66.5			59.8	72.6	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_2	CrdPrev	OVERALL	OVR				
2011	2011	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	72.6	72.6			66.7	77.8	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_2	CrdPrev	RACE	WHT				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	28.8	28.8			17.4	43.7	Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	RACE	BLK				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	34.4	34.4			30.1	39	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	GENDER	GENF				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	31.6	31.6			24.6	39.6	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	RACE	HIS				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	39.6	39.6			32.4	47.2	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	GENDER	GENM				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	RACE	MRC				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	RACE	OTH				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	36.6	36.6			32.6	40.8	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	OVERALL	OVR				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	41	41			35.6	46.6	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	AgeAdjPrev	RACE	WHT				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	23.2	23.2			13.2	37.5	Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	RACE	BLK				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	36.1	36.1			31.4	41.1	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	GENDER	GENF				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	31.7	31.7			24.6	39.7	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	RACE	HIS				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	40.1	40.1			32.8	47.8	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	GENDER	GENM				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	RACE	MRC				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	RACE	OTH				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	37.6	37.6			33.5	41.8	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	OVERALL	OVR				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Crude Prevalence	42.5	42.5			37.2	48	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_1	CrdPrev	RACE	WHT				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	RACE	BLK				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence	82.4	82.4			74.4	88.3	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	GENDER	GENF				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	RACE	HIS				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence	82.7	82.7			72.8	89.5	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	GENDER	GENM				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	RACE	MRC				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	RACE	OTH				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence	82.1	82.1			75.7	87.1	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	OVERALL	OVR				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Age-adjusted Prevalence	89.4	89.4			84.8	92.8	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	AgeAdjPrev	RACE	WHT				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	RACE	BLK				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	82.4	82.4			74.4	88.2	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	GENDER	GENF				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	RACE	HIS				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	79.8	79.8			67.2	88.4	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	GENDER	GENM				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	RACE	MRC				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	RACE	OTH				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	81.7	81.7			75.2	86.8	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	OVERALL	OVR				
2011	2011	CA	California	BRFSS	Asthma	Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma		%	Crude Prevalence	88.9	88.9			84.1	92.4	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST6_2	CrdPrev	RACE	WHT				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	14.5	14.5			11.1	18.7	Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	RACE	BLK				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	10.5	10.5			9.4	11.8	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	GENDER	GENF				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	6.2	6.2			5.2	7.5	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	RACE	HIS				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	4.8	4.8			4.1	5.6	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	GENDER	GENM				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	RACE	MRC				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	5.5	5.5			3.8	8.1	Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	RACE	OTH				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	7.7	7.7			7	8.4	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	OVERALL	OVR				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Age-adjusted Prevalence	9.2	9.2			8.1	10.5	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	AgeAdjPrev	RACE	WHT				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	15.9	15.9			12.3	20.3	Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	RACE	BLK				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	10.6	10.6			9.5	11.9	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	GENDER	GENF				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	5.9	5.9			4.9	7	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	RACE	HIS				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	4.8	4.8			4.1	5.7	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	GENDER	GENM				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	RACE	MRC				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	5.7	5.7			3.8	8.4	Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	RACE	OTH				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	7.8	7.8			7.1	8.5	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	OVERALL	OVR				
2014	2014	CA	California	BRFSS	Asthma	Current asthma prevalence among adults aged >= 18 years		%	Crude Prevalence	9.1	9.1			8.1	10.2	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_1	CrdPrev	RACE	WHT				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	RACE	BLK				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence	6.6	6.6			4.9	8.8	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	RACE	HIS				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	RACE	MRC				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	RACE	OTH				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence	9.7	9.7			8	11.7	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	OVERALL	OVR				
2014	2014	CA	California	BRFSS	Asthma	Asthma prevalence among women aged 18-44 years		%	Crude Prevalence	14.9	14.9			11.6	18.9	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST1_2	CrdPrev	RACE	WHT				
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	 		~	Data not shown because of too few respondents or cases			Race/Ethnicity	American Indian or Alaska Native	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	RACE	AIAN	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	9.7	9.7	 	 	7.4	12.5	Race/Ethnicity	Asian or Pacific Islander	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	RACE	API	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	27.6	27.6	 	 	21.3	35.3	Race/Ethnicity	"Black, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	RACE	BLK	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	11.5	11.5	 	 	10.1	12.9	Gender	Female	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	GENDER	GENF	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	7.2	7.2	 	 	5.5	9.2	Race/Ethnicity	Hispanic	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	RACE	HIS	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	8	8	 	 	6.7	9.3	Gender	Male	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	GENDER	GENM	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	10	10	 	 	9	11	Overall	Overall	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	OVERALL	OVR	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Age-adjusted Rate	9.5	9.5	 	 	8.2	10.9	Race/Ethnicity	"White, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	AgeAdjRate	RACE	WHT	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	 		~	Data not shown because of too few respondents or cases			Race/Ethnicity	American Indian or Alaska Native	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	RACE	AIAN	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	10.3	10.3	 	 	7.8	13.2	Race/Ethnicity	Asian or Pacific Islander	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	RACE	API	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	27.7	27.7	 	 	21.4	35.1	Race/Ethnicity	"Black, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	RACE	BLK	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	13.3	13.3	 	 	11.6	14.9	Gender	Female	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	GENDER	GENF	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	4.9	4.9	 	 	3.9	6.2	Race/Ethnicity	Hispanic	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	RACE	HIS	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	7.7	7.7	 	 	6.4	8.9	Gender	Male	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	GENDER	GENM	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	10.5	10.5	 	 	9.5	11.5	Overall	Overall	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	OVERALL	OVR	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 	"cases per 1,000,000"	Crude Rate	13.2	13.2	 	 	11.4	15	Race/Ethnicity	"White, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	CrdRate	RACE	WHT	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	 		~	Data not shown because of too few respondents or cases			Race/Ethnicity	American Indian or Alaska Native	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	RACE	AIAN	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	59	59	 	 			Race/Ethnicity	Asian or Pacific Islander	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	RACE	API	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	67	67	 	 			Race/Ethnicity	"Black, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	RACE	BLK	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	259	259	 	 			Gender	Female	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	GENDER	GENF	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	74	74	 	 			Race/Ethnicity	Hispanic	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	RACE	HIS	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	148	148	 	 			Gender	Male	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	GENDER	GENM	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	407	407	 	 			Overall	Overall	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	OVERALL	OVR	 	 	 	 
2014	2014	CA	California	NVSS	Asthma	Asthma mortality rate	 		Number	204	204	 	 			Race/Ethnicity	"White, non-Hispanic"	 	 	 	 	"(37.63864012300047, -120.99999953799971)"	 	6	AST	AST4_1	Nmbr	RACE	WHT	 	 	 	 
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Black, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	RACE	BLK				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	40.6	40.6			33.4	48.3	Gender	Female					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	GENDER	GENF				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	31.3	31.3			21.7	42.9	Race/Ethnicity	Hispanic					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	RACE	HIS				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	33.4	33.4			24.9	43.2	Gender	Male					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	GENDER	GENM				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Multiracial, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	RACE	MRC				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence			****	Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%			Race/Ethnicity	"Other, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	RACE	OTH				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	38.5	38.5			32.5	44.9	Overall	Overall					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	OVERALL	OVR				
2014	2014	CA	California	BRFSS	Asthma	Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma		%	Age-adjusted Prevalence	38.6	38.6			31.1	46.7	Race/Ethnicity	"White, non-Hispanic"					"(37.63864012300047, -120.99999953799971)"		6	AST	AST5_1	AgeAdjPrev	RACE	WHT				
