Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,,DS_PM_pred,DS_PM_stdd,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2018,CA,California,Alameda,06001,06001421700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.7,3198,POINT (-122.2701502 37.88197496),6001421700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.446,10.3294,3572,1685,1887,8.3,67.4,0.3,0.1,17.9,0,2698,76014,10823,52584,6601,11.3,2.1,79.6,4.4,10.6,3.9,1.4,29.4,3,25.8,17,12.3,12.4,28.4,1940,62.9,28.6,8.5,0,7.8
2018,CA,California,Alameda,06001,06001421800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8,8.7,2007,POINT (-122.2781707 37.88032278),6001421800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.27,10.4897,2241,1129,1112,3.4,70.5,2.8,0.3,14.8,0,1671,126146,17897,63022,6396,5.1,6.5,82.3,3.2,11.9,1.5,1.1,34.9,15.2,16,11.6,10.6,11.8,29.3,1126,65.3,18.8,15.9,0,5.9
2018,CA,California,Alameda,06001,06001421900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.8,3632,POINT (-122.2895708 37.87943937),6001421900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.142,10.6933,3962,1894,2068,8,61.7,5.7,0,14.6,0.3,2872,99010,19258,50176,4568,8.8,0,74.4,11.6,7.9,2.9,3.2,38.1,7.1,25.3,5.3,14.9,9.4,29.7,2196,66.2,21.9,11.9,0,8.2
2018,CA,California,Alameda,06001,06001422000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.3,10.2,1756,POINT (-122.302762 37.86600344),6001422000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,23.718,9.9249,1973,967,1006,11.9,63.2,15.5,0,4.3,0,1498,77411,19368,45149,7495,20.5,29.1,69,12.1,14.9,2.1,2.1,45.2,10,14.8,9.7,4.7,15.5,32.6,1070,63.9,21.4,14.4,0.3,9.4
2018,CA,California,Alameda,06001,06001422100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.6,9.3,2685,POINT (-122.2965511 37.87334156),6001422100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,23.672,10.3014,2617,1226,1391,14.4,51,14.2,1.2,14,0,1998,66481,15924,47621,7583,6.6,5,60.1,10.8,24.6,1.1,3.3,41.6,10.6,16.6,7.3,13.6,10.3,28.3,1588,61,18.6,20.5,0,6.6
2018,CA,California,Alameda,06001,06001422200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.2,3144,POINT (-122.2878001 37.87288138),6001422200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,23.99,10.4711,3553,1655,1898,13.2,57.7,6.1,0.3,15.1,0.9,2762,90583,13400,45192,4976,9.1,0,65.2,12.1,16.5,3,3.3,34.1,11.2,28.6,4.8,13.3,8,32.5,2224,65.8,18.7,15.5,0,2.2
2018,CA,California,Alameda,06001,06001422300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.8,3387,POINT (-122.2779124 37.87407471),6001422300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.266,10.5084,3890,1987,1903,8.5,59,4.9,0,22.1,0,2776,64458,11805,44320,5619,15.2,3,76.6,6.3,13.4,2.1,1.6,24.3,7,32.4,15.8,7.7,12.8,29.2,2110,66.1,20.3,13.1,0.5,6
2018,CA,California,Alameda,06001,06001422400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.1,8.8,4196,POINT (-122.2695835 37.87525688),6001422400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.463,10.3572,4187,2257,1930,8.4,53.2,1.7,0,32.2,0,2921,58421,9168,42666,6513,27,0,69.4,15,10.7,1.4,3.5,18.5,7,16.4,45.3,8.3,4.6,25.7,2766,66.3,28.7,5,0,6.9
2018,CA,California,Alameda,06001,06001422500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.5,10.3,4658,POINT (-122.2604 37.87730872),6001422500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.531,10.5798,4136,2012,2124,9.9,51.1,2.5,0.1,28.4,0.4,3014,63125,8644,35164,5128,29.1,2.5,65.9,12.6,17.5,1.2,2.7,17.2,5.2,20.7,42.3,5,9.6,23.6,2005,62.1,33.8,3.8,0.2,6.9
2018,CA,California,Alameda,06001,06001422600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.4,8.9,1215,POINT (-122.2544733 37.8737573),6001422600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.985,10.9614,1421,617,804,13.4,38.1,2.9,0,41.2,0,725,0,0,16948,7086,0,0,57.9,17.2,24.9,0,0,4.1,2.6,3.9,72.9,2.6,13.9,19.3,478,59.4,40.6,0,0,13.6
2018,CA,California,Alameda,06001,06001422700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.9,,,10.1,11.8,4885,POINT (-122.2493032 37.86796313),6001422700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.957,10.493,5207,2539,2668,15.7,47.5,2.7,0,29.1,0.2,4228,30078,8186,13070,1902,50,13.3,52.5,19.8,22.6,1.9,3.2,16.9,4,13.4,50,6.4,9.3,20.9,2103,57.5,40.8,1.6,0.1,10.7
2018,CA,California,Alameda,06001,06001422800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.8,,,10.3,11.4,8368,POINT (-122.259952 37.86676976),6001422800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.783,10.5969,9074,4294,4780,15.9,28.8,4.7,0.6,44.1,0.2,7120,16511,3637,10092,1513,62.4,65.2,47.8,20.7,27.4,1.5,2.6,8.4,2.7,20.7,54.2,4.4,9.6,21.8,2993,60.8,36.7,2.2,0.3,15.3
2018,CA,California,Alameda,06001,06001422900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.1,10.5,4336,POINT (-122.269231 37.86786582),6001422900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.655,10.3844,5167,2683,2484,6.7,36.6,12.8,0,36.1,2.4,3744,22399,5581,19969,4865,49.1,4.2,64.7,12,17.1,1.2,4.9,15.8,5.1,20.5,39.2,10,9.4,21,2645,61.7,35.9,2.4,0,4.7
2018,CA,California,Alameda,06001,06001423000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.8,4396,POINT (-122.2771222 37.86684042),6001423000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.555,10.8821,4679,2520,2159,12.8,57.9,3.4,0.6,19.4,0,3642,69125,15073,46593,5055,16.5,2.6,72.2,7.5,12.6,4.2,3.5,27.3,5.9,28.3,7.5,20,11,28.6,2745,63.9,24.3,11.8,0,3.8
2018,CA,California,Alameda,06001,06001423100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.8,9.5,3964,POINT (-122.2863065 37.8657847),6001423100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.118,10.2887,4319,2022,2297,11.4,48.3,14.6,0,17.8,0,2924,67786,7225,45967,4409,16.3,5.5,64,11.1,17.6,2.3,5,41.2,1.3,25.7,10.3,14.2,7.4,29.4,2377,67.9,18.6,13.6,0,4.2
2018,CA,California,Alameda,06001,06001423200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10,,,9.5,10.5,2794,POINT (-122.2936544 37.86449516),6001423200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,23.794,9.9458,3069,1471,1598,31.5,30.4,20.7,0.2,6.3,4.3,2024,45338,9590,28988,5790,20.1,26.8,44,20.3,19.5,5.6,10.6,42.5,4.1,21.8,11.5,11.8,8.3,23.7,1647,71.7,10,18.3,0,8.3
2018,CA,California,Alameda,06001,06001423300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3647,POINT (-122.2841772 37.85731689),6001423300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.242,10.1003,4060,2026,2034,11.8,37.2,35.7,0.9,9.2,0.5,2961,86738,9858,39974,4416,13.6,22.3,58,22.3,10.3,4.2,5.3,45.2,4.9,27.3,4,10.1,8.5,37.4,1902,69.8,21,9.1,0,10.3
2018,CA,California,Alameda,06001,06001423400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.9,9.8,4685,POINT (-122.2758574 37.85836544),6001423400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.819,10.5618,5307,2538,2769,14.4,47.4,14.4,0.1,13.7,0,3980,83636,15362,38857,5877,19.2,22.9,64.1,11.1,20.3,2,2.6,38,5,28.5,9.4,14.3,4.8,30.5,2905,61.7,25.3,12.7,0.3,8
2018,CA,California,Alameda,06001,06001423500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,9,9.6,3118,POINT (-122.2680296 37.85934364),6001423500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.339,10.9685,3284,1554,1730,15.2,53.2,14.3,0.5,11.6,0,2663,49500,12640,34829,3790,18.8,0,63.6,10.4,22.1,1.3,2.7,27.8,5.4,24.2,15.9,15.8,10.9,27.6,1754,66.4,23.5,10.1,0,9.1
2018,CA,California,Alameda,06001,06001423601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.2,2642,POINT (-122.2587244 37.85887942),6001423601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.931,10.3567,2839,1365,1474,7.8,72.8,3.7,0.4,10,0,2374,89605,19913,49211,6033,15.1,5.6,75.5,4.9,16.6,1.8,1.2,30.2,5.5,30.5,10.5,13.5,9.8,33,1583,69,18.8,12.2,0,8
2018,CA,California,Alameda,06001,06001423602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10,,,9.1,11,5659,POINT (-122.2592311 37.86317514),6001423602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.13,10.9466,5243,2797,2446,8.3,41.6,6.8,1.1,34.6,1.5,4662,28056,8923,23712,4418,55.8,0.8,58.2,9.8,14.3,6.3,11.4,23.9,3.7,27,30.9,4.6,9.9,33.4,2725,61.1,26.6,12.3,0,8.5
2018,CA,California,Alameda,06001,06001423700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3633,POINT (-122.2489664 37.86187156),6001423700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.308,11.239,4379,1602,2777,7.2,64.1,2.7,0,20.4,0.7,3618,91250,20432,43768,10283,31.6,9.7,66.9,13.1,17.2,0,2.8,26.4,8.4,15.8,23.6,9.3,16.4,23.1,1946,66.9,22.8,9.8,0.5,5.3
2018,CA,California,Alameda,06001,06001423800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.9,8.5,2925,POINT (-122.2442623 37.85479159),6001423800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.407,10.7641,2910,1402,1508,9.3,76.9,1.2,0,8.9,0.3,2278,170417,22110,114384,18837,4.2,0,75.3,3.9,19.7,1.1,0,41.2,9.5,27.1,4,4.7,13.5,30.9,1428,67.2,16.8,16,0,5.3
2018,CA,California,Alameda,06001,06001423901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.8,9.2,2020,POINT (-122.2674608 37.85238301),6001423901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.944,10.5692,1986,900,1086,15.1,59.4,13.3,0,9.7,0,1572,79438,14788,47974,5371,13,8.4,58.5,14.8,23.2,1.8,1.7,33.2,8.9,28.9,8.5,8.1,12.5,31.5,1261,73.3,14,12.5,0.3,5.5
2018,CA,California,Alameda,06001,06001423902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.7,1552,POINT (-122.2571843 37.8545535),6001423902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.985,10.4579,1542,746,796,7.1,73.5,2.8,0,10.1,0,1197,99327,28959,55912,5455,9.5,0,78.7,8.4,10.7,1.1,1.1,31.5,8.3,27.5,9.5,12.8,10.4,30.6,941,63,24.9,12.1,0,4.5
2018,CA,California,Alameda,06001,06001424001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.1,,,9.6,10.6,3716,POINT (-122.2746414 37.8503735),6001424001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.195,10.8856,4320,2057,2263,14.8,44.8,24,0.1,9.8,1,3043,71392,7535,36106,4239,17.3,6.7,49.5,20.9,20.9,2.6,6.1,37.4,9.9,25.4,6.6,12.1,8.6,28.7,2654,75.7,13.1,11.2,0,6.1
2018,CA,California,Alameda,06001,06001424002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10,,,9.6,10.4,2172,POINT (-122.2815555 37.85047114),6001424002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.896,10.6149,2525,1293,1232,23.7,31.7,31.7,0.4,7.2,0,1853,69135,16148,38455,5312,14.9,25.4,50.9,16.3,19.4,3.6,9.8,36.9,10,25.4,5.5,11.1,11,29.6,1288,65.7,21,13.4,0,5.1
2018,CA,California,Alameda,06001,06001425101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.2,1596,POINT (-122.3026738 37.8385263),6001425101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.945,10.6226,1738,875,863,3.6,58.1,8.2,0,25.1,0.5,1312,72642,12108,60995,9023,13.7,40.9,69.8,5,21.8,2.1,1.4,51.3,8.7,23.2,7.8,3.4,5.6,31,949,88.1,9.8,0.9,1.2,6.3
2018,CA,California,Alameda,06001,06001425102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.3,8,2807,POINT (-122.2945975 37.83986456),6001425102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.798,10.8278,3494,1693,1801,8.3,35.5,8.6,0.4,41.2,1.1,2515,106033,10466,70584,9103,13,10,74.6,8,13.5,2.2,1.8,46.7,11.9,26.1,6.7,4.8,3.8,33.3,2372,87.3,9.7,3,0,1.7
2018,CA,California,Alameda,06001,06001425103,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.7,8.2,2502,POINT (-122.2897917 37.84263982),6001425103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,24.969,10.4933,2871,1392,1479,7.7,47.2,14.2,0,25.4,0,2287,108446,18793,66431,8314,7.2,0,66,9.2,19.7,2.3,2.8,38.9,13.2,25.4,7.1,8.4,7,31.8,2023,79.1,11.9,9,0,5.1
2018,CA,California,Alameda,06001,06001425104,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.8,9.6,3175,POINT (-122.2834343 37.83266178),6001425104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,25.597,10.3021,3421,1494,1927,13.7,41.3,24.8,0,16.7,0,2744,65847,11093,52966,5200,13.2,35.4,73,11.3,12.6,1.2,1.8,52.4,6.3,27.8,2.8,4.5,6.1,31.7,2111,70.5,21.9,7.6,0,8.3
2018,CA,California,Alameda,06001,06001426100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,5922,POINT (-122.2252626 37.8216305),6001426100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.75,11.4267,6339,3145,3194,3.2,73.8,1.4,0.2,17.8,0,4622,211327,51891,109760,17393,5.9,0,76.5,1.6,19,2.5,0.3,61.5,11.9,12.2,0.6,2.8,11.1,29.9,2681,71.7,12.8,15.4,0,4.4
2018,CA,California,Alameda,06001,06001426200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.4,4745,POINT (-122.2406301 37.82463041),6001426200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.414,11.6746,4957,2409,2548,6.4,65.7,2,0.1,17.7,0.1,3459,172708,10690,79758,9382,3.6,2.2,75.9,6.1,14.7,1.1,2.2,52.5,9.5,18.8,1.7,6.1,11.4,29.4,2527,69.1,12.3,18.6,0,3.3
2018,CA,California,Alameda,06001,06001427100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.7,3646,POINT (-122.2315481 37.76481425),6001427100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.477,12.0509,3786,1869,1917,10.9,64.5,4.7,0.3,14.6,1.5,2730,123375,20134,55403,6754,4.3,3.3,63.7,9.4,17.4,5.9,3.5,59.6,6.8,18.1,4,4.7,6.8,32.5,1847,74.6,15.8,9.2,0.4,2.3
2018,CA,California,Alameda,06001,06001427200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.3,4107,POINT (-122.2475037 37.77430272),6001427200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.762,11.3701,4218,2186,2032,26,37.5,4.7,0.5,20.5,3.9,3081,66818,13478,36831,4433,15.7,20.4,38.3,16,27,8.9,9.8,58.2,4.6,13.8,8.6,4,10.8,30.1,2197,76.6,13.6,9.8,0,9.1
2018,CA,California,Alameda,06001,06001427300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,8.8,4896,POINT (-122.2675552 37.77997998),6001427300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.781,10.9387,5169,2576,2593,9.6,40.6,6.7,0.1,38.3,0.7,3447,95694,12327,44413,3952,10.7,8.5,55.6,15.3,16.9,5,7.2,56.3,9.4,17.8,2.8,3.9,10,33.8,2577,75.1,15.1,9.1,0.7,7.8
2018,CA,California,Alameda,06001,06001427600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.1,10,4722,POINT (-122.283533 37.77783957),6001427600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.825,12.008,5680,2931,2749,12.5,23.2,21.8,0.1,33.2,1.5,3281,53873,5540,24173,3626,26.9,29.6,36.2,23.9,21.8,6.6,11.6,61.1,9.5,17.6,5.6,3.3,2.8,31.3,2464,73.1,19.7,7.2,0,5.1
2018,CA,California,Alameda,06001,06001427700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.6,4866,POINT (-122.2846858 37.77177816),6001427700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.277,12.0965,5075,2498,2577,14,51.3,8,0,17.4,0,3907,87083,14578,45919,5622,7.5,7.5,45.7,14.3,25,4.2,10.8,57.3,9.1,19.8,2.7,3.6,7.6,33.5,3154,71.1,21.1,7.8,0,4.2
2018,CA,California,Alameda,06001,06001427800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8,9,4640,POINT (-122.2691368 37.77150265),6001427800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.699,10.9399,5241,2580,2661,6.4,45.4,3.5,0,36.1,0,3943,89853,16569,51316,15501,5.7,3.1,42.8,15.9,22.9,7.1,11.2,59.1,9,20.1,2.4,6,3.5,29,2603,75.2,12.9,11.9,0,3.4
2018,CA,California,Alameda,06001,06001427900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.1,4567,POINT (-122.2582249 37.76979918),6001427900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.037,11.5151,4951,2453,2498,12.5,49.1,5.9,0.6,27.4,0,3757,93071,9700,55318,8743,3.7,10.9,44.8,15.6,25,3.4,11.2,56.3,10.9,21.2,1.4,3.9,6.2,31,3097,79.2,13.6,7.3,0,3.5
2018,CA,California,Alameda,06001,06001428000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.2,2928,POINT (-122.2475445 37.7666224),6001428000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.177,11.619,2751,1316,1435,15.4,36.5,10.4,0,30.5,0,1877,68542,9381,44470,9656,17.7,21.4,48.5,17.9,19.8,3.8,9.9,57.9,9.7,16.9,4.7,4.3,6.6,30,1482,80.7,13.8,5.5,0,10.8
2018,CA,California,Alameda,06001,06001428100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.1,9.3,4651,POINT (-122.2346424 37.75987414),6001428100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.263,11.8767,4866,2551,2315,13.4,56.5,3.9,0.1,21.4,0.4,3485,95305,18559,47987,4119,6.3,4.5,54.8,13.9,17,5.1,9.2,56.2,10.8,14.2,2.7,7.8,8.3,33.7,2660,70,16.6,13.1,0.3,6.2
2018,CA,California,Alameda,06001,06001428200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,9,6259,POINT (-122.2404118 37.75523384),6001428200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.098,11.7914,6508,2912,3596,9.7,54.1,5.3,0,24.8,1,5101,91045,19777,50071,6604,5.2,9.8,51.7,13.3,23.7,6.6,4.7,66.1,5.7,15.7,3.1,1.6,7.7,31.5,3364,82.5,8.9,8.6,0,3.8
2018,CA,California,Alameda,06001,06001428301,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,7.9,6526,POINT (-122.2374965 37.73386451),6001428301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.747,12.0823,7012,3267,3745,9.5,32.2,2.1,0.1,45.1,0,4825,120042,11643,54218,7577,3.1,3.2,46.5,9.6,32.2,3.8,8,60.5,13.3,20,1.6,1.2,3.4,36.6,3408,76.4,15.6,7.7,0.4,3.8
2018,CA,California,Alameda,06001,06001428302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,6.9,7.7,7074,POINT (-122.2478394 37.74249311),6001428302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.49,11.7839,7472,3563,3909,8,40.4,4,0,42.1,0.3,5460,133916,16563,58652,7445,1.9,2.6,62.5,10.8,20,3.4,3.3,66.3,8.4,11.1,2.1,1.5,10.6,34.8,3830,65.7,18.1,16.2,0,2.5
2018,CA,California,Alameda,06001,06001428400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.7,4357,POINT (-122.2511759 37.76016142),6001428400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.75,11.5137,4516,1945,2571,14.4,42.2,9.4,0.2,28.5,0.6,3256,77266,7439,40305,4187,13,13.2,55,9.9,23.9,4.9,6.3,57.3,8.4,21.9,2.6,4.2,5.6,40.2,2496,75.4,13.8,10.8,0,2.7
2018,CA,California,Alameda,06001,06001428500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8,8.8,3183,POINT (-122.2590194 37.76156296),6001428500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.676,11.2955,3147,1452,1695,8.6,41.2,7,0.7,32.9,0.3,2142,77500,12177,48179,6267,10.4,17.1,51.2,9.4,25.2,5.9,8.4,60.3,8.2,23.1,0.4,5.7,2.3,31.2,1506,78.8,15.2,6,0,4.4
2018,CA,California,Alameda,06001,06001428600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,3271,POINT (-122.2699997 37.76519059),6001428600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.883,11.3305,3412,1621,1791,6.8,40,10.1,0.8,34.4,0,2812,84091,14188,53274,8318,7.6,5.6,68.3,11.2,16.1,0.7,3.7,55.4,2.3,24.5,5,5.4,7.4,32.8,1743,81.1,11.8,6.3,0.8,5.4
2018,CA,California,Alameda,06001,06001428700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.6,9.6,4119,POINT (-122.3045398 37.78467608),6001428700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,26.003,10.8865,4442,2274,2168,12,32.9,14.3,0,36.2,0.1,3005,52188,15422,38749,4760,18.5,15,41.3,20.2,25.4,4,9,56.1,6.6,14.1,3.9,7.6,11.7,31.3,1820,78.1,14.1,6.9,0.9,10.4
2018,CA,California,Alameda,06001,06001430101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.2,8,6523,POINT (-122.0150736 37.72708202),6001430101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,29.222,14.6946,6899,3508,3391,5.9,32.1,5.7,0.3,49.8,0.2,4925,125850,13956,52464,6414,2.1,3.7,55,8.6,19.3,3.6,13.5,79.4,5.4,9.5,0.5,1.9,3.3,35.1,3352,77.8,16.4,5.8,0,8.5
2018,CA,California,Alameda,06001,06001430102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8,8.7,2285,POINT (-122.0821133 37.76689749),6001430102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,27.396,12.8674,2427,1227,1200,10.6,56.9,3,0.1,21.3,0.2,1818,125132,10727,59323,7553,2.4,0,53.8,14.2,19.6,7.4,5.1,67.1,7.6,11,2.6,2.3,9.3,33.1,1123,71.7,18.3,9.5,0.4,2.4
2018,CA,California,Alameda,06001,06001430200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8,8.7,6916,POINT (-122.0619031 37.72191952),6001430200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,28.224,13.0998,6690,3114,3576,9.9,63.3,2.4,1.2,18.8,0,4936,115963,10058,50643,4461,0.8,0,56.1,14,21,2.5,6.3,70.4,11.2,9,0,2,7.4,37,3420,71.6,17.1,10.3,1.1,2.8
2018,CA,California,Alameda,06001,06001430300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.1,3670,POINT (-122.0835334 37.72150813),6001430300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,28.666,13.1809,3705,1596,2109,11.8,54.8,7.6,0,21.6,0.1,2726,113493,17595,49291,6142,2.7,0,56.1,12.8,17.3,6.7,7.2,65.4,12.1,10,0.5,0.9,11.1,34.2,1788,78.4,11.7,9.9,0,2.9
